"artigo";"PR";"DIST";"COR";"VAR";"HIST";"MEAN";"MODE";"QTLE";"SD";"UN";"OUT";"CV";"SKEW";"KURT";"DVIZ";"VRBL";"EXP";"RND";"SMP";"MC";"PCA";"REG";"ano";"BW";"BPS";"OBERR";"EFF";"MTTF";"MTTR";"FLOPS";"IPS";"IOPS";"NNOPS";"TPUT";"TIME";"RPS";"PPS";"TPS";"UTIL";"AVAIL";"UPDWT";"LAT";"SPDU";"HT";"TTST";"CST";"FISH";"HKDT";"LEVE";"BART";"SWT";"KSTST";"FTST";"WSRT";"ANOVA";"ZTST";"THSD";"UTST";"KWTST";"HYPT";"SL";"CI";"PVAL"
"17389-73-13961-1-10-20211004.txt";0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;7;0;0;0;0;0;2009;0;0;0;1;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17390-73-13962-1-10-20211004.txt";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;2009;0;0;1;1;0;0;0;0;0;0;0;6;0;0;0;2;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17391-73-13963-1-10-20211004.txt";1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;2009;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17393-73-13965-1-10-20211004.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;9;0;0;0;0;0;2009;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17394-73-13966-1-10-20211004.txt";1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;0;0;0;0;0;2009;0;0;1;0;0;0;0;0;0;0;0;5;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17395-73-13967-1-10-20211004.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;9;0;0;0;0;0;2009;21;6;3;0;0;0;0;0;0;0;0;9;0;0;0;3;1;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17396-73-13968-1-10-20211004.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;1;0;0;0;0;2009;0;0;2;0;0;0;0;0;0;0;0;23;0;0;0;2;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17397-73-13969-1-10-20211004.txt";0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;15;0;0;0;0;0;2009;0;0;0;3;0;0;0;0;0;0;0;8;0;0;0;10;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17398-73-13970-1-10-20211004.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;2009;0;0;0;2;0;0;0;14;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17399-73-13971-1-10-20211004.txt";0;0;0;0;0;3;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17400-73-13972-1-10-20211004.txt";0;0;0;0;0;4;0;0;0;0;0;0;0;0;4;0;7;0;0;0;0;0;2009;0;0;2;1;0;0;0;0;0;0;0;4;0;0;0;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17401-73-13973-1-10-20211004.txt";0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;2009;1;1;0;1;0;0;0;0;0;0;14;1;0;0;0;3;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17402-73-13974-1-10-20211004.txt";1;0;0;0;0;1;0;0;0;0;0;0;0;0;10;0;2;0;0;0;0;0;2009;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17403-73-13975-1-10-20211004.txt";0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;0;13;0;0;0;0;0;2009;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17404-73-13976-1-10-20211004.txt";0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;7;1;0;1;0;0;2009;0;0;19;0;0;0;0;0;0;0;0;10;0;0;0;4;1;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17405-73-13977-1-10-20211004.txt";1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;0;0;0;1;2009;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17406-73-13978-1-10-20211004.txt";0;0;0;0;0;2;0;0;0;0;0;0;0;0;4;0;5;1;0;0;0;0;2009;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17407-73-13979-1-10-20211004.txt";0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;2009;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17408-73-13980-1-10-20211004.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;2009;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;12;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"A Model of Autonomous Control of the Adaptation to the Context in UbiComp.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;2010;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"A Model to Explore Business Opportunities in Ubiquitous Environments.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;9;0;0;0;0;0;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"A Proposal of Parallelization of Local Search Procedures Applied to the Minimum Cost Hop-and-Root Constrained Forest Problem.txt";0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;3;12;0;0;0;0;2010;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"A Quantum Circuit for the Brazilian Decimetric Array -BDA- Signal Correlation.txt";5;0;24;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;3;0;0;0;2010;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Advanced SS A Superscalar Simulator with Support for Operating System.txt";0;0;0;0;0;0;3;0;0;0;0;0;0;0;4;0;3;0;0;0;0;0;2010;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"An Architecture with Support Semantic for Discovery Resources in Ubiquitous Computing.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"D-Power A VHDL Dynamic Power Estimation Tool for Superscalar Architectures - Cache Hierarchy and Fetch Stage.txt";0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;19;2;0;0;0;0;2010;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Distributed Quantum Simulation on the VPE-qGM Environment.txt";7;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0;0;2010;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Hardware Accelerator for Dictionary-Based Compression of MMP Algorithm.txt";3;0;0;0;0;8;0;0;0;0;0;0;0;0;3;0;0;0;2;0;0;0;2010;0;1;2;0;0;0;0;0;0;0;0;5;0;0;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Implementation of Techniques for Fault Tolerance in a Network-on-Chip.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;0;0;0;0;0;2010;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Improving Ray Tracing Anti-aliasing Performance through Image Gradient Analysis.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;1;45;0;0;0;2010;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"NSGAII Applied to Unified Second Level Cache Memory Hierarchy Tuning Aiming Energy and Performance Optimization.txt";2;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;0;2010;0;0;1;1;0;0;0;1;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Optimizing a Retargetable Compiled Simulator to Achieve Near-Native Performance.txt";0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;2010;0;0;2;0;0;0;0;31;0;0;0;3;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Parallel Routing Algorithm for Extra Level Omega Networks on Reconfigurable Systems.txt";0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;5;1;3;0;0;0;2010;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Process Mapping Based on Memory Access Traces.txt";0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;0;9;0;0;0;0;0;2010;0;0;1;0;0;0;0;0;0;0;1;10;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Scheduling Strategies Evaluation for Opportunistic Grids.txt";1;3;0;1;0;11;0;0;1;0;0;0;0;0;2;0;6;3;0;0;0;0;2010;0;1;0;0;10;0;0;6;0;0;0;21;0;0;0;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ShareD-GM Distributed Memory Architecture for the D-GM Environment.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;2010;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Simulation of the Foreground-Background Queue in Parallel Systems.txt";2;4;0;1;0;0;0;0;1;0;0;4;0;0;7;0;12;0;0;0;0;0;2010;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"Ubiservices A Connectivity Model to Ubiquitous Environments.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17261-73-13852-1-10-20210922.txt";0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;2011;0;0;0;1;0;0;0;3;0;0;0;10;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17262-73-13853-1-10-20210922.txt";0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;12;0;0;0;0;0;2011;2;0;55;0;0;0;0;0;0;0;4;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17263-73-13854-1-10-20210922.txt";0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;2011;0;0;1;1;0;0;0;0;0;0;0;9;0;0;0;2;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17264-73-13855-1-10-20210922.txt";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;2011;0;0;1;1;0;0;0;0;0;0;10;3;0;0;0;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17265-73-13856-1-10-20210922.txt";0;0;0;0;0;7;0;0;1;0;0;0;0;0;2;2;23;0;0;0;0;0;2011;0;0;0;1;0;0;0;0;0;0;0;12;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"17266-73-13857-1-10-20210922.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;5;0;0;0;0;0;2011;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;4;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17267-73-13858-1-10-20210922.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;0;0;0;0;0;2011;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17268-73-13859-1-10-20210922.txt";0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;2;0;0;0;0;0;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17269-73-13860-1-10-20210922.txt";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;6;1;3;0;0;0;2011;8;0;6;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17270-73-13861-1-10-20210922.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;0;0;0;0;0;2011;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;3;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17271-73-13862-1-10-20210922.txt";6;0;2;0;5;3;0;0;0;0;0;0;0;0;19;0;37;20;2;0;0;0;2011;0;0;0;1;0;0;0;0;0;0;0;20;0;0;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17272-73-13863-1-10-20210922.txt";0;0;0;0;0;2;0;0;0;0;0;0;0;0;4;0;11;2;0;0;0;0;2011;0;0;8;0;0;0;0;0;0;0;3;12;0;0;0;1;1;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17273-73-13864-1-10-20210922.txt";7;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;16;1;0;0;0;0;2011;0;0;1;0;0;0;0;0;0;0;1;17;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17274-73-13865-1-10-20210922.txt";0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2011;0;2;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"17275-73-13866-1-10-20210922.txt";0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;19;2;0;0;0;0;2011;0;0;0;9;0;0;0;0;0;0;0;6;0;0;0;3;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"A Database for Reproducible Computational Research.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;63;0;0;0;0;0;2012;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Addressing Data-Intensive Computing Problems with the Use of MapReduce on Heterogeneous Environments as Desktop Grid on Slow Links.txt";1;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;2012;0;17;0;0;0;0;0;0;0;0;0;32;0;0;0;1;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Analysing the Impact of MPI-2 Dynamic Process Creation to the Game of Life Problem.txt";0;0;0;0;0;8;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;2012;0;0;0;1;0;0;0;0;0;0;0;16;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Auto-Tuning Methodology to Represent Landform Attributes on Multicore and Multi-GPU Systems.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;20;1;0;0;0;7;2012;0;0;4;1;0;0;2;0;0;0;0;10;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"CPB-ARM -- A New Code Compression Method for Embedded Systems.txt";0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;2012;0;0;0;1;0;0;0;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Compressing Variable-Length Instruction Traces.txt";0;0;0;0;3;7;0;0;0;0;0;0;0;0;2;0;10;0;0;0;0;0;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Design and Implementation of the PBIW Instruction Decoder in a Softcore Embedded Processor.txt";0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;2012;0;0;0;1;0;0;0;5;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Different Approaches for QoS-Aware Web Services Composition Focused on E-Commerce Systems.txt";1;0;0;0;0;2;0;0;3;0;0;0;0;0;0;1;42;1;0;0;0;0;2012;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;1;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0
"Efficient Implementation of Canny Edge Detection Filter for ITK Using CUDA.txt";0;0;0;2;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;2012;0;0;2;3;0;0;0;0;0;0;0;12;0;0;0;0;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Empirical Analysis of Multicore CPU and GPU-Based Parallel Solutions to Sustain Throughput Needed by Scalable Proxy Servers for Protected Videos.txt";0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;0;24;0;0;0;0;0;2012;2;5;0;4;0;0;0;0;0;0;15;5;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Exploring Dynamic Program Behavior with Frames and Phases.txt";0;0;5;2;0;15;0;0;0;0;0;0;0;0;2;0;7;0;0;0;0;0;2012;0;0;0;2;0;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"Exploring Multi-level Parallelism in Atmospheric Applications.txt";0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;0;5;0;0;0;0;0;2012;0;0;5;0;0;0;1;0;0;0;0;18;0;0;0;1;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"GPU Optimization Techniques Applied to Scale Free Gene Regulatory Networks Based on Threshold Function.txt";1;0;0;0;4;1;0;0;0;0;0;0;0;0;13;0;8;5;0;0;0;0;2012;2;0;1;0;0;0;0;0;0;0;0;3;0;0;0;15;0;0;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Implementing a Spontaneous Social Network for Managing Ubiquitous Interactions.txt";0;0;0;0;0;1;0;0;1;0;0;0;0;0;9;0;6;0;0;0;0;0;2012;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Improving the Quality of Service of Fault Detection in Distributed Platforms under Adverse Network Conditions.txt";8;0;0;0;0;11;0;0;1;0;0;0;0;0;2;0;7;4;0;0;0;0;2012;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Integration of Cloud Services in Support to Tests- Simulations and Knowledge Dissemination with Cluster Environments.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;2012;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;25;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Optimizing_Simulation_in_Multiprocessor_Platforms_Using_Dynamic-Compiled_Simulation.txt";0;0;0;0;0;10;0;0;1;0;0;0;0;0;1;0;2;0;0;0;0;0;2012;0;0;2;0;0;0;0;31;0;0;0;6;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Performance Evaluation of Virtual Machine Monitors for Cloud Computing.txt";0;0;0;0;0;3;0;0;1;1;0;0;0;0;2;2;31;0;0;0;0;0;2012;0;0;0;1;0;0;0;0;0;0;0;29;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"Performance Evaluation of Virtualization Technologies for Databases in HPC Environments.txt";0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;2012;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;32;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"Problem Oriented Approach to Hardware-Assisted Algorithm Design in C A Case Study for Scheduling- Placement and Routing.txt";0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;2012;0;0;0;0;0;0;0;0;0;0;5;11;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"U-Ductor A Model for Supporting Ubiquitous Chronic Disease Care Management.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;2012;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Unpopular Addresses Should Not Pollute the Cache.txt";0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;2012;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Work Stealing on Hybrid Architectures.txt";0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;0;6;1;0;0;0;0;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"16767-73-13506-1-10-20210730.txt";1;0;0;0;0;2;0;0;0;0;0;0;0;0;6;0;5;0;1;0;0;0;2013;0;1;0;6;0;0;0;0;0;0;0;12;0;0;0;1;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"16768-73-13507-1-10-20210730.txt";0;4;0;0;0;2;0;0;1;0;0;3;0;0;13;0;11;8;43;0;0;0;2013;0;0;1;13;0;0;0;0;0;0;0;17;0;0;0;1;0;0;6;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"16769-73-13508-1-10-20210730.txt";0;0;0;0;0;4;0;0;0;0;0;0;0;0;3;0;2;3;0;0;0;0;2013;0;0;2;2;0;0;1;0;0;0;0;3;0;0;0;3;1;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"16770-73-13509-1-10-20210730.txt";1;0;0;2;0;6;0;0;0;0;0;0;0;0;2;0;4;0;0;0;0;1;2013;0;0;10;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"16771-73-13510-1-10-20210730.txt";0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2013;0;0;0;1;0;0;0;26;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"16772-73-13511-1-10-20210730.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;2013;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"16773-73-13512-1-10-20210730.txt";0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;0;3;0;0;0;0;0;2013;0;0;0;1;0;0;0;2;0;0;0;8;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"16774-73-13513-1-10-20210730.txt";0;0;0;0;0;4;0;0;0;0;0;0;0;0;2;0;10;0;0;0;0;0;2013;0;0;0;0;0;0;0;6;0;0;0;3;0;0;0;3;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"16775-73-13514-1-10-20210730.txt";0;0;0;0;0;3;0;0;2;0;0;0;0;0;9;0;8;0;0;0;0;0;2013;0;0;1;1;0;0;0;0;0;0;0;13;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"16776-73-13515-1-10-20210730.txt";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;9;4;0;0;0;0;2013;0;0;0;1;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"16777-73-13516-1-10-20210730.txt";0;0;0;0;1;11;0;0;0;0;0;0;0;0;1;0;6;0;0;0;0;0;2013;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"16778-73-13517-1-10-20210730.txt";0;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2013;4;4;1;1;0;0;0;0;0;0;6;0;0;0;0;1;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
